BSE,BOM532511,Excel Crop Care Ltd
BSE,BOM502223,Excel Glasses Ltd
BSE,BOM500650,Excel Industries Ltd
BSE,BOM533090,Excel Realty N Infra Ltd 
BSE,BOM512017,Exdon Trading Co.ltd
BSE,BOM530337,Exelon Infrastructure Ltd
BSE,BOM500086,Exide Industries Ltd
BSE,BOM531320,Exotic Coal Ltd
BSE,BOM530571,Explicit Finance Ltd
BSE,BOM526614,Expo Gas Containers Ltd
BSE,BOM512163,Extol Commercial Ltd
BSE,BOM532656,Facor Alloys Ltd
BSE,BOM532657,Facor Steels Ltd
BSE,BOM511668,Fact Enterprise Ltd
BSE,BOM505790,Fag Bearings India Ltd
BSE,BOM514474,Fair Deal Filaments Ltd. 
BSE,BOM509527,Falcon Tyres Ltd. 
BSE,BOM590094,Farmax India Limited 
BSE,BOM531252,Farry Industries Ltd
BSE,BOM532084,Fast Track Entertainment Ltd
BSE,BOM530079,Faze Three Ltd. 
BSE,BOM532666,Fcs Software Solutions Ltd
BSE,BOM531599,Fdc Ltd
BSE,BOM530863,Fe (india) Ltd 
BSE,BOM500139,Fedders Lloyd Corporation Ltd
BSE,BOM500469,Federal Bank Ltd
BSE,BOM505744,Federal-mogul Goetze (india) Ltd
BSE,BOM526689,Fenoplast Ltd. 
BSE,BOM500141,Ferro Alloys Corporation Ltd
BSE,BOM590024,Fertilizers & Chemicals Travancore Ltd
BSE,BOM533896,Fervent Synergies Ltd
BSE,BOM500142,Fgp Ltd
BSE,BOM507910,Fiberweb (india) Ltd
BSE,BOM532768,Fiem Industries Ltd
BSE,BOM532022,Filatex Fashions Ltd
BSE,BOM526227,Filatex India Ltd. 
BSE,BOM531486,Filmcity Media Ltd
BSE,BOM539098,Filtra Consultants And Engineers Ltd 
BSE,BOM531191,Filtron Engineers Ltd
BSE,BOM531820,Finalysis Credit & Guarantee Co.ltd
BSE,BOM526881,Financial Technologies (india) Ltd
BSE,BOM512219,Finaventure Capital Ltd
BSE,BOM517264,Fine-line Circuits Ltd
BSE,BOM533333,Fineotex Chemical Ltd
BSE,BOM508954,Finkurve Financial Services Ltd 
BSE,BOM500144,Finolex Cables Ltd
BSE,BOM500940,Finolex Industries Ltd
BSE,BOM531754,Fintech Communications Ltd
BSE,BOM511122,First Custodian Fund (india) Ltd
BSE,BOM511369,First Financial Services Ltd
BSE,BOM500145,First Leasing Co.of India Ltd
BSE,BOM532996,First Winner Industries Ltd
BSE,BOM532379,Firstobject Technologies Ltd
BSE,BOM532809,Firstsource Solutions Ltd
BSE,BOM524743,Fischer Chemic Ltd
BSE,BOM536751,Five X Finance & Investment Ltd 
BSE,BOM523576,Flawless Diamond (india) Ltd
BSE,BOM523672,Flex Foods Ltd. 
BSE,BOM533638,Flexituff International Ltd
BSE,BOM530705,Flora Textiles Ltd
BSE,BOM532518,Florence Investech Limited 
BSE,BOM522017,Fluidomat Ltd
BSE,BOM534757,Focus Industrial Resources Ltd
BSE,BOM503831,Fomento Resorts & Hotels Ltd
BSE,BOM507552,Foods & Inns Ltd
BSE,BOM502865,Forbes & Company Ltd. 
BSE,BOM500033,Force Motors Ltd. 
BSE,BOM532843,Fortis Healthcare Ltd
BSE,BOM523696,Fortis Malar Hospitals Limited 
BSE,BOM530023,Fortune Financial Services (india) Ltd
BSE,BOM530213,Fortune International Ltd
BSE,BOM500150,Foseco India Ltd
BSE,BOM513579,Foundry Fuel Products Ltd
BSE,BOM532403,Fourth Generation Information Systems Ltd
BSE,BOM539032,Fraser And Company Ltd 
BSE,BOM532545,Fresenius Kabi Oncology Ltd
BSE,BOM530077,Freshtrop Fruits Ltd
BSE,BOM508980,Frontier Capital Ltd 
BSE,BOM531225,Frontier Informatics Limited 
BSE,BOM522195,Frontier Springs Ltd
BSE,BOM521167,Frontline Business Solutions Ltd
BSE,BOM533213,Frontline Securities Ltd
BSE,BOM538568,Fruition Venture Ltd 
BSE,BOM506803,Fulford (india) Ltd. 
BSE,BOM539169,Funny Software Ltd 
BSE,BOM531854,Funworld & Tourism Development Ltd
BSE,BOM531760,Fusion Fittings (i) Ltd
BSE,BOM533400,Future Consumer Enterprise Limited 
BSE,BOM523574,Future Enterprises Ltd 
BSE,BOM570002,Future Enterprises Ltd 
BSE,BOM536507,Future Lifestyle Fashions Ltd 
BSE,BOM533296,Future Market Networks Ltd
BSE,BOM523113,Futuristic Securities Ltd
BSE,BOM534063,Futuristic Solutions Ltd
BSE,BOM532139,G-tech Info-training Ltd
BSE,BOM504346,G.d.trading & Agencies Ltd
BSE,BOM505250,G.g.dandekar Machine Works Ltd
BSE,BOM531758,G.k.consultants Ltd
BSE,BOM507488,G.m.breweries Ltd
BSE,BOM513059,G.s.auto International Ltd
BSE,BOM505714,Gabriel India Ltd. 
BSE,BOM502850,Gaekwar Mills Ltd
BSE,BOM524624,Gagan Gases Ltd
BSE,BOM531196,Gagan Polycot India Ltd
BSE,BOM532155,Gail (india) Ltd
BSE,BOM538609,Gajanan Securities Services Ltd 
BSE,BOM505711,Gajra Bevel Gears Ltd. 
BSE,BOM539228,Gala Print City Ltd 
BSE,BOM538881,Galada Finance Ltd 
BSE,BOM504697,Galada Power & Telecommunication Ltd
BSE,BOM531911,Galaxy Agrico Exports Ltd
BSE,BOM526073,Galaxy Bearings Ltd
BSE,BOM511128,Galaxy Consolidated Finance Ltd
BSE,BOM506186,Galaxy Entertainment Corporation Ltd. 
BSE,BOM533265,Gallantt Ispat Ltd
BSE,BOM532726,Gallantt Metal Ltd
BSE,BOM517391,Gamma Infoway Exalt Ltd
BSE,BOM509550,Gammon India Ltd
BSE,BOM532959,Gammon Infrastructure Projects Ltd
BSE,BOM513108,Gandhi Special Tubes Ltd. 
BSE,BOM530237,Gandhinagar Hotels Ltd
BSE,BOM511489,Gandhinagar Leasing & Finance Ltd
BSE,BOM500153,Ganesh Benzoplast Ltd
BSE,BOM504397,Ganesh Holdings Ltd
BSE,BOM526367,Ganesh Housing Corporation Ltd. 
BSE,BOM514167,Ganesha Ecosphere Ltd
BSE,BOM531813,Ganga Papers India Ltd
BSE,BOM530945,Gangotri Iron & Steel Company Ltd
BSE,BOM521176,Gangotri Textiles Ltd
BSE,BOM512443,Ganon Trading Finance Co.ltd
BSE,BOM500155,Garden Silk Mills Ltd
BSE,BOM530615,Garg Furnace Ltd
BSE,BOM526727,Garnet Construction Ltd
BSE,BOM512493,Garnet International Ltd
BSE,BOM530161,Garodia Chemicals Ltd
BSE,BOM536591,Garwarbbph 
BSE,BOM509563,Garware Marine Industries Ltd
BSE,BOM500655,Garware Polyester Ltd
BSE,BOM514400,Garware Synthetics Ltd
BSE,BOM509557,Garware-wall Ropes Ltd
BSE,BOM532622,Gateway Distriparks Ltd
BSE,BOM532345,Gati Ltd
BSE,BOM524564,Gayatri Bioorganics Ltd
BSE,BOM532767,Gayatri Projects Ltd
BSE,BOM532183,Gayatri Sugars Ltd
BSE,BOM512479,Gayatri Tissue & Papers Ltd
BSE,BOM538319,Gcm Capital Advisors Ltd 
BSE,BOM535917,Gcm Commodity & Derivatives Ltd 
BSE,BOM535431,Gcm Securities Ltd 
BSE,BOM530855,Gdl Leasing & Finance Ltd
BSE,BOM515097,Gee Gee Granites Ltd
BSE,BOM504028,Gee Ltd
BSE,BOM532764,Geecee Ventures Limited 
BSE,BOM530389,Geefcee Finance Ltd
BSE,BOM530743,Gei Industrial Systems Ltd
BSE,BOM521133,Gem Spinners India Ltd
BSE,BOM532318,Gemini Communication Ltd
BSE,BOM511652,Gemmia Oiltech (india) Ltd
BSE,BOM531137,Gemstone Investments Ltd
BSE,BOM590133,Genera Agri Corp Ltd
BSE,BOM506109,Genesys International Corporation Ltd
BSE,BOM531739,Gennex Laboratories Ltd
BSE,BOM539206,Genomic Valley Biotech Ltd 
BSE,BOM531939,Genus Commu-trade Ltd
BSE,BOM538961,Genus Paper & Boards Ltd 
BSE,BOM530343,Genus Power Infrastructures Ltd. 
BSE,BOM503699,Geodesic Ltd
BSE,BOM532285,Geojit Bnp Paribas Financial Services Ltd
BSE,BOM532312,Geometric Ltd
BSE,BOM536105,Geshipbbph 
BSE,BOM531055,Gfl Financials India Limited 
BSE,BOM500171,Ghcl Ltd
BSE,BOM533048,Gi Engineering Solutions Ltd
BSE,BOM511676,Gic Housing Finance Ltd
BSE,BOM538788,Gilada Finance & Investments Ltd 
BSE,BOM532716,Gillanders Arbuthnot & Co.ltd
BSE,BOM507815,Gillette India Ltd
BSE,BOM531744,Gini Silk Mills Ltd. 
BSE,BOM590025,Ginni Filaments Ltd
BSE,BOM507506,Girdharilal Sugar & Allied Industries Ltd
BSE,BOM539013,Gita Renewable Energy Ltd 
BSE,BOM532715,Gitanjali Gems Ltd
BSE,BOM531613,Givo Ltd
BSE,BOM533212,Gkb Ophthalmics Ltd
BSE,BOM531199,Glance Finance Ltd
BSE,BOM500676,Glaxosmithkline Consumer Healthcare Ltd
BSE,BOM500660,Glaxosmithkline Pharmaceuticals Ltd
BSE,BOM532296,Glenmark Pharmaceuticals Ltd
BSE,BOM513528,Glittek Granites Ltd
BSE,BOM530263,Global Capital Markets Ltd
BSE,BOM531463,Global Infratech & Finance Limited 
BSE,BOM531479,Global Land Masters Corporation Ltd
BSE,BOM501848,Global Offshore Services Ltd. 
BSE,BOM530657,Global Securities Ltd
BSE,BOM532773,Global Vectra Helicorp Ltd
BSE,BOM526025,Globus Constructors & Developers Limited 
BSE,BOM531904,Globus Corporation Ltd. 
BSE,BOM533104,Globus Spirits Ltd
BSE,BOM532672,Glodyne Technoserve Ltd
BSE,BOM532857,Glory Polyfilms Ltd
BSE,BOM538595,Gloster Ltd 
BSE,BOM590085,Gloster Ltd
BSE,BOM505255,Gmm Pfaudler Ltd
BSE,BOM532754,Gmr Infrastructure Ltd
BSE,BOM509567,Goa Carbon Ltd. 
BSE,BOM506480,Gocl Corporation Ltd 
BSE,BOM530317,Godavari Drugs Ltd
BSE,BOM532734,Godawari Power & Ispat Ltd
BSE,BOM500163,Godfrey Phillips India Ltd
BSE,BOM532424,Godrej Consumer Products Ltd
BSE,BOM500164,Godrej Industries Ltd
BSE,BOM533150,Godrej Properties Ltd 
BSE,BOM538787,Goenka Business & Finance Ltd 
BSE,BOM533189,Goenka Diamond & Jewels Ltd
BSE,BOM531600,Gogia Capital Services Limited 
BSE,BOM532957,Gokak Textiles Ltd
BSE,BOM532630,Gokaldas Exports Ltd
BSE,BOM532980,Gokul Refoils & Solvent Ltd
BSE,BOM532786,Gol Offshore Ltd
BSE,BOM538542,Gold Coin Health Foods Ltd 
BSE,BOM538180,Gold Line International Finvest Ltd 
BSE,BOM501111,Gold Rock Investments Ltd
BSE,BOM505576,Goldcrest Corporation Limited 
BSE,BOM531928,Golden Carpets Ltd
BSE,BOM530579,Golden Goenka Fincorp Limited 
BSE,BOM509024,Golden Legand Leasing & Finance Ltd
BSE,BOM500151,Golden Tobacco Ltd
BSE,BOM526729,Goldiam International Ltd
BSE,BOM590106,Goldman Sachs Banking Index Exchange Traded Scheme 
BSE,BOM538057,Goldman Sachs Mutual Fund- Cpse Etf-growth Option 
BSE,BOM590103,Goldman Sachs Nifty Exchange Traded Scheme 
BSE,BOM590104,Goldman Sachs Nifty Junior Exchange Traded Scheme 
BSE,BOM590108,Goldman Sachs Psu Bank Exchange Traded Scheme 
BSE,BOM590109,Goldman Sachs S&p Cnx Nifty Shariah Index Exchange Traded Scheme 
BSE,BOM532439,Goldstone Infratech Ltd
BSE,BOM531439,Goldstone Technologies Ltd
BSE,BOM531360,Golechha Global Finance Ltd
BSE,BOM513309,Golkonda Aluminium Extrusions Ltd 
BSE,BOM523676,Golkunda Diamonds & Jewellery Ltd
BSE,BOM504701,Gontermann-peipers (india) Ltd
BSE,BOM530655,Goodluck Steel Tubes Ltd
BSE,BOM500166,Goodricke Group Ltd
BSE,BOM500168,Goodyear India Ltd
BSE,BOM531913,Gopal Iron & Steels Co.(gujarat) Ltd
BSE,BOM526717,Gopala Polyplast Ltd
BSE,BOM531419,Goplee Infotech Ltd
BSE,BOM531608,Gorani Industries Ltd
BSE,BOM531111,Gothi Plascon (india) Ltd
BSE,BOM509148,Govind Rubber Ltd. 
BSE,BOM530709,Gowra Leasing & Finance Ltd
BSE,BOM530663,Goyal Associates Ltd
BSE,BOM532543,Gp Petroleums Limited 
BSE,BOM533761,Gpt Infraprojects Ltd
BSE,BOM517564,Gr Cables Ltd
BSE,BOM590126,Gradiente Infotainment Ltd
BSE,BOM539235,Grandeur Products Ltd 
BSE,BOM504369,Grandma Trading & Agencies Ltd
BSE,BOM532482,Granules India Ltd. 
BSE,BOM509488,Graphite India Ltd
BSE,BOM500300,Grasim Industries Ltd
BSE,BOM526751,Gratex Industries Ltd
BSE,BOM505710,Grauer & Weil (india) Ltd. 
BSE,BOM509546,Graviss Hospitality Ltd
BSE,BOM533282,Gravita India Ltd
BSE,BOM532015,Gravity (india) Ltd. 
BSE,BOM500620,Great Eastern Shipping Co.ltd
BSE,BOM501455,Greaves Cotton Ltd
BSE,BOM538743,Green Field Agri Ventures Ltd 
BSE,BOM590057,Green Fire Agri Commodities Ltd
BSE,BOM531737,Greencrest Financial Services Limited 
BSE,BOM538979,Greenlam Industries Ltd 
BSE,BOM526797,Greenply Industries Ltd
BSE,BOM508918,Greycells Education Limited 
BSE,BOM506076,Grindwell Norton Ltd. 
BSE,BOM531449,Grm Overseas Ltd
BSE,BOM501314,Gromo Trade & Consultancy Ltd 
BSE,BOM509152,Grp Ltd
BSE,BOM511288,Gruh Finance Ltd
BSE,BOM511543,Gsb Finance Ltd
BSE,BOM530605,Gsl Nova Petrochemicals Limited 
BSE,BOM530469,Gsl Securities Ltd
BSE,BOM532951,Gss Infotech Ltd
BSE,BOM532775,Gtl Infrastructure Ltd
BSE,BOM500160,Gtl Ltd
BSE,BOM500170,Gtn Industries Ltd
BSE,BOM532744,Gtn Textiles Ltd
BSE,BOM509079,Gufic Biosciences Ltd
BSE,BOM530001,Gujarat Alkalies & Chemicals Ltd
BSE,BOM524226,Gujarat Ambuja Exports Ltd
BSE,BOM522217,Gujarat Apollo Industries Ltd
BSE,BOM505712,Gujarat Automotive Gears Ltd
BSE,BOM539009,Gujarat Bitumen Ltd 
BSE,BOM523768,Gujarat Borosil Ltd
BSE,BOM506457,Gujarat Carbon & Industries Ltd
BSE,BOM513507,Gujarat Containers Ltd
BSE,BOM514386,Gujarat Cotex Ltd
BSE,BOM526965,Gujarat Craft Industries Ltd
BSE,BOM511441,Gujarat Credit Corporation Ltd
BSE,BOM500173,Gujarat Fluorochemicals Ltd
BSE,BOM531410,Gujarat Foils Ltd
BSE,BOM523477,Gujarat Gas Co.ltd
BSE,BOM539336,Gujarat Gas Ltd 
BSE,BOM507960,Gujarat Hotels Ltd
BSE,BOM517300,Gujarat Industries Power Co.ltd
BSE,BOM517372,Gujarat Intrux Ltd. 
BSE,BOM531341,Gujarat Investa Ltd
BSE,BOM500174,Gujarat Lease Financing Ltd
BSE,BOM524754,Gujarat Meditech Ltd
BSE,BOM531881,Gujarat Metallic Coal & Coke Ltd. 
BSE,BOM532181,Gujarat Mineral Development Corporation Ltd
BSE,BOM526598,Gujarat Narmada Flyash Co.ltd
BSE,BOM500670,Gujarat Narmada Valley Fertilizers & Chemicals Ltd
BSE,BOM513536,Gujarat Natural Resources Limited 
BSE,BOM570003,Gujarat Nre Coke Ltd 
BSE,BOM512579,Gujarat Nre Coke Ltd
BSE,BOM501368,Gujarat Organics Ltd
BSE,BOM506858,Gujarat Petrosynthese Ltd
BSE,BOM533248,Gujarat Pipavav Port Ltd
BSE,BOM517288,Gujarat Poly-avx Electronics Ltd
BSE,BOM523836,Gujarat Raffia Industries Ltd
BSE,BOM518029,Gujarat Sidhee Cement Ltd
BSE,BOM500690,Gujarat State Fertilizers & Chemicals Ltd
BSE,BOM532160,Gujarat State Financial Corporation Ltd
BSE,BOM532702,Gujarat State Petronet Ltd
BSE,BOM524314,Gujarat Terce Laboratories Ltd
BSE,BOM506879,Gujarat Themis Biosyn Ltd
BSE,BOM513337,Gujarat Toolroom Ltd
BSE,BOM506640,Gujchem Distillers India Ltd
BSE,BOM538567,Gulf Oil Lubricants India Ltd 
BSE,BOM532425,Gulshan Chemfill Ltd
BSE,BOM532457,Gulshan Polyols Ltd
BSE,BOM514360,Gupta Carpets International Ltd
BSE,BOM514116,Gupta Synthetics Ltd
BSE,BOM523277,Gv Films Ltd
BSE,BOM532708,Gvk Power & Infrastructure Ltd
BSE,BOM530141,Gyan Developers & Builders Ltd
BSE,BOM533275,Gyscoal Alloys Ltd
BSE,BOM539337,H.k. Trade International Ltd 
BSE,BOM502873,H.p.cotton Textile Mills Ltd
BSE,BOM532145,H.s.india Ltd
BSE,BOM515147,Haldyn Glass Ltd 
BSE,BOM514308,Hanjer Fibres Ltd
BSE,BOM532770,Hanung Toys & Textiles Ltd
BSE,BOM509597,Hardcastle & Waud Mfg.co.ltd
BSE,BOM531971,Hari Govind International Ltd
BSE,BOM538081,Haria Apparels Ltd 
BSE,BOM512604,Haria Exports Ltd. 
BSE,BOM590043,Harita Seating Systems Ltd. 
BSE,BOM526931,Hariyana Ship Breakers Ltd. 
BSE,BOM530055,Harmony Capital Services Ltd
BSE,BOM500467,Harrisons Malayalam Ltd
BSE,BOM532855,Haryana Capfin Ltd
BSE,BOM530927,Haryana Financial Corporation Ltd
BSE,BOM524080,Haryana Leather Chemicals Ltd
BSE,BOM514296,Haryana Texprints (overseas) Limited 
BSE,BOM531387,Hasti Finance Ltd
BSE,BOM509073,Hathway Bhawani Cabletel & Datacom Ltd
BSE,BOM533162,Hathway Cable & Datacom Ltd 
BSE,BOM531531,Hatsun Agro Product Ltd
BSE,BOM517354,Havells India Ltd
BSE,BOM539176,Hawa Engineers Ltd 
BSE,BOM508486,Hawkins Cookers Ltd. 
BSE,BOM532467,Hazoor Multi Projects Ltd. 
BSE,BOM532334,Hb Estate Developers Ltd
BSE,BOM508956,Hb Leasing & Finance Co.ltd
BSE,BOM532333,Hb Portfolio Ltd
BSE,BOM532216,Hb Stockholdings Ltd
BSE,BOM517271,Hbl Power Systems Ltd. 
BSE,BOM500179,Hcl Infosystems Ltd
BSE,BOM532281,Hcl Technologies Ltd
BSE,BOM500180,Hdfc Bank Ltd 
BSE,BOM539139,Hdfc Focused Equity Fund Plan A - Direct Option - Growth 
BSE,BOM538981,Hdfc Focused Equity Fund Plan A - Direct Option- Dividend Option 
BSE,BOM538980,Hdfc Focused Equity Fund Plan A - Direct Option- Growth Option 
BSE,BOM539140,Hdfc Focused Equity Fund Plan A- Direct Option - Dividend Payout 
BSE,BOM538983,Hdfc Focused Equity Fund Plan A-regular Option - Dividend Option 
BSE,BOM538982,Hdfc Focused Equity Fund Plan A-regular Option- Growth Option 
BSE,BOM539138,Hdfc Focused Equity Fund Plan B - Regular Option- Dividend Payout 
BSE,BOM539134,Hdfc Focused Equity Fund Plan B - Regular Option- Growth 
BSE,BOM537866,Hdfc Mutual Fund - Hdfc Rajiv Gandhi Equity Savings Scheme - Series 2 - Regular Plan - G O 
BSE,BOM537869,Hdfc Mutual Fund - Hdfc Rajiv Gandhi Equity Savings Scheme - Series 2- Direct Plan- Dvdd P O 
BSE,BOM537868,Hdfc Mutual Fund - Hdfc Rajiv Gandhi Equity Savings Scheme - Series 2- Direct Plan- Growth O 
BSE,BOM537867,Hdfc Mutual Fund - Hdfc Rajiv Gandhi Equity Savings Scheme - Series 2-regular Plan- D P O 
BSE,BOM533525,Healthfore Technologies Ltd
BSE,BOM503689,Healthy Investments Ltd
BSE,BOM526967,Heera Ispat Ltd
BSE,BOM509631,Heg Ltd
BSE,BOM500292,Heidelbergcement India Ltd
BSE,BOM532347,Helios & Matheson Information Technology Ltd. 
BSE,BOM520026,Hella India Lighting Ltd
BSE,BOM539174,Helpage Finlease Ltd 
BSE,BOM505520,Hem Holdings & Trading Ltd
BSE,BOM531178,Hemang Resources Ltd 
BSE,BOM524590,Hemo Organic Limited 
BSE,BOM505720,Hercules Hoists Ltd
BSE,BOM519552,Heritage Foods Limited 
BSE,BOM500182,Hero Motocorp Ltd
BSE,BOM524669,Hester Biosciences Ltd
BSE,BOM534328,Hexa Tradex Ltd
BSE,BOM532129,Hexaware Technologies Ltd
BSE,BOM504176,High Energy Batteries (india) Ltd
BSE,BOM517080,High Ground Enterprise Ltd 
BSE,BOM531301,High Street Filatex Ltd
BSE,BOM524735,Hikal Ltd
BSE,BOM509675,Hil Ltd
BSE,BOM532847,Hilton Metal Forging Ltd
BSE,BOM514010,Himachal Fibres Ltd
BSE,BOM500183,Himachal Futuristic Communications Ltd
BSE,BOM500184,Himadri Chemicals & Industries Ltd
BSE,BOM513723,Himalaya Granites Ltd. 
BSE,BOM511169,Himalchuli Food Products Ltd
BSE,BOM526899,Himalya International Ltd
BSE,BOM514043,Himatsingka Seide Ltd
BSE,BOM531979,Hind Aluminium Industries Ltd. 
BSE,BOM538652,Hind Commerce Ltd 
BSE,BOM526307,Hind Industries Ltd
BSE,BOM504036,Hind Rectifiers Ltd
BSE,BOM539114,Hind Securities & Credits Ltd 
BSE,BOM503881,Hind Syntex Ltd
BSE,BOM500440,Hindalco Industries Ltd
BSE,BOM509895,Hindoostan Mills Ltd
BSE,BOM505982,Hinduja Foundries Ltd. 
BSE,BOM532859,Hinduja Global Solutions Ltd
BSE,BOM500189,Hinduja Ventures Ltd
BSE,BOM514428,Hindustan Adhesives Ltd
BSE,BOM531918,Hindustan Appliances Ltd
BSE,BOM532041,Hindustan Bio Sciences Ltd
BSE,BOM509635,Hindustan Composites Ltd
BSE,BOM500185,Hindustan Construction Co.ltd
BSE,BOM513599,Hindustan Copper Ltd
BSE,BOM509627,Hindustan Dorr-oliver Ltd
BSE,BOM505725,Hindustan Everest Tools Ltd
BSE,BOM524013,Hindustan Fluorocarbons Ltd
BSE,BOM519126,Hindustan Foods Ltd
BSE,BOM505893,Hindustan Hardy Spicer Ltd
BSE,BOM509650,Hindustan Housing Co.ltd
BSE,BOM533217,Hindustan Media Ventures Ltd
BSE,BOM500500,Hindustan Motors Ltd
BSE,BOM500186,Hindustan Oil Exploration Co.ltd
BSE,BOM500449,Hindustan Organic Chemicals Ltd
BSE,BOM500104,Hindustan Petroleum Corporation Ltd
BSE,BOM530315,Hindustan Tin Works Ltd. 
BSE,BOM500696,Hindustan Unilever Ltd
BSE,BOM504713,Hindustan Wires Ltd
BSE,BOM500188,Hindustan Zinc Ltd
BSE,BOM515145,Hindusthan National Glass & Industries Ltd. 
BSE,BOM513039,Hindusthan Udyog Ltd
BSE,BOM530853,Hipolin Ltd
BSE,BOM531743,Hira Automobiles Ltd
BSE,BOM533256,Hira Ferro Alloys Ltd
BSE,BOM506170,Hiran Orgochem Ltd. 
BSE,BOM590018,Hisar Metal Industries Ltd. 
BSE,BOM521068,Hisar Spinning Mills Ltd
BSE,BOM532359,Hit Kit Global Solutions Ltd
BSE,BOM523398,Hitachi Home And Life Solutions (india) Ltd
BSE,BOM526217,Hitech Plast Ltd. 
BSE,BOM531661,Hittco Tools Ltd
BSE,BOM500191,Hmt Ltd
BSE,BOM522064,Honda Siel Power Products Ltd
BSE,BOM517174,Honeywell Automation India Ltd
BSE,BOM500193,Hotel Leelaventure Ltd
BSE,BOM526683,Hotel Rugby Ltd
BSE,BOM532873,Housing Development & Infrastructure Ltd
BSE,BOM500010,Housing Development Finance Corp.ltd
BSE,BOM532761,Hov Services Ltd
BSE,BOM526761,Howard Hotels Ltd
BSE,BOM535217,Hpc Biosciences Ltd
BSE,BOM531724,Hrb Floriculture Ltd
BSE,BOM500187,Hsil Ltd
BSE,BOM532662,Ht Media Ltd
BSE,BOM532799,Hubtown Ltd
BSE,BOM509820,Huhtamaki Ppl Limited 
BSE,BOM500199,I G Petrochemicals Ltd
BSE,BOM512405,I-power Solutions India Ltd
BSE,BOM519463,Ib Infotech Enterprises Ltd
BSE,BOM532174,Icici Bank Ltd
BSE,BOM538502,Icici Prudential Growth Fund Series 1 (direct Dividend Option) 
BSE,BOM538501,Icici Prudential Growth Fund Series 1 (regular Dividend Payout) 
BSE,BOM538578,Icici Prudential Growth Fund Series 2 (direct Plan - Dividend Payout Option) 
BSE,BOM538577,Icici Prudential Growth Fund Series 2 (regular Plan - Dividend Payout Option) 
BSE,BOM538729,Icici Prudential Growth Fund Series 3 (direct Plan - Dividend Payout Option) 
BSE,BOM538728,Icici Prudential Growth Fund Series 3 (regular Plan - Dividend Payout Option) 
BSE,BOM538764,Icici Prudential Growth Fund Series 4 (direct Plan - Dividend Payout Option) 
BSE,BOM538763,Icici Prudential Growth Fund Series 4 (regular Plan - Dividend Payout Option) 
BSE,BOM538893,Icici Prudential Growth Fund Series 6 (direct Plan - Dividend Payout) 
BSE,BOM538892,Icici Prudential Growth Fund Series 6 (regular Plan - Dividend Payout) 
BSE,BOM538925,Icici Prudential Growth Fund Series 7 (direct Plan - Dividend Payout) 
BSE,BOM538924,Icici Prudential Growth Fund Series 7 (regular Plan - Dividend Payout) 
BSE,BOM538937,Icici Prudential Growth Fund Series 8 (direct Plan - Dividend Payout) 
BSE,BOM538936,Icici Prudential Growth Fund Series 8 (regular Plan - Dividend Payout) 
BSE,BOM539085,Icici Prudential India Recovery Fund - Series 1 (direct Plan - Dividend Payout Option) 
BSE,BOM539084,Icici Prudential India Recovery Fund - Series 1 (regular Plan - Dividend Payout Option) 
BSE,BOM539101,Icici Prudential India Recovery Fund - Series 2 (direct Plan - Dividend Payout Option) 
BSE,BOM539100,Icici Prudential India Recovery Fund - Series 2 (regular Plan - Dividend Payout Option) 
BSE,BOM539319,Icici Prudential India Recovery Fund Series 3 - Direct Plan - Cumulative Option 
BSE,BOM539320,Icici Prudential India Recovery Fund Series 3 - Direct Plan - Dividend Payout 
BSE,BOM539321,Icici Prudential India Recovery Fund Series 3 - Regular Plan - Cumulative 
BSE,BOM539322,Icici Prudential India Recovery Fund Series 3 - Regular Plan - Dividend Option 
BSE,BOM537008,Icici Prudential Mutual Fund - Icici Prudential Cnx 100 Etf 
BSE,BOM537651,Icici Prudential Mutual Fund - Icici Prudential Equity Savings Fund Series 1 - Direct Plan Dividend 
BSE,BOM537650,Icici Prudential Mutual Fund - Icici Prudential Equity Savings Fund Series 1-direct Plan Cumulative 
BSE,BOM537648,Icici Prudential Mutual Fund - Icici Prudential Equity Savings Fund Series 1-reglr Plan Cumulative 
BSE,BOM537649,Icici Prudential Mutual Fund - Icici Prudential Equity Savings Fund Series 1-regular Plan Dividend 
BSE,BOM537007,Icici Prudential Mutual Fund - Icici Prudential Nifty Etf 
BSE,BOM539394,Icici Prudential Mutual Fund- Direct Plan Cumulative Option 
BSE,BOM539395,Icici Prudential Mutual Fund- Direct Plan Dividend Option 
BSE,BOM539396,Icici Prudential Mutual Fund- Regular Plan Cumulative Option 
BSE,BOM539397,Icici Prudential Mutual Fund- Regular Plan Dividend Option 
BSE,BOM555555,Icici Prudential Spice Fund 
BSE,BOM537923,Icici Prudential Value Fund Series 3(direct Dividend Option) 
BSE,BOM537922,Icici Prudential Value Fund Series 3(regular Dividend Option) 
BSE,BOM538650,Icici Prudential Value Fund Series 5 (direct Cumulative Option) 
BSE,BOM538651,Icici Prudential Value Fund Series 5 (direct Dividend Option) 
BSE,BOM538648,Icici Prudential Value Fund Series 5 (regular Cumulative Option) 
BSE,BOM538649,Icici Prudential Value Fund Series 5 (regular Dividend Option) 
BSE,BOM539092,Icici Prudential Value Fund Series 6- Direct Plan Cumulative Option 
BSE,BOM539093,Icici Prudential Value Fund Series 6- Direct Plan Dividend Option 
BSE,BOM539094,Icici Prudential Value Fund Series 6- Regular Plan Cumulative Option 
BSE,BOM539095,Icici Prudential Value Fund Series 6- Regular Plan Dividend Option 
